"TOA5","UED1423~CCSL026566","CR350","4380","CR350-CELL215.Std.01.07","CPU:CCSL026566v2.CRB","63306","Table1"
"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","WS_ms_S_WVT","WindDir_D1_WVT","MaxWS_ms_Max","AirT_C_Avg","VP_mbar_Avg","BP_mbar_Avg","RH","RHT_C_Avg","TiltNS_deg","TiltWE_deg","SlrTF_MJ_Tot","CVMeta","Invalid_Wind_Tot","Pyrg_LWi_Avg"
"TS","RN","Volts","Deg C","W/m^2","mm","count","kilometers","meters/second","Deg","meters/second","Deg C","mbar","mbar","%","Deg C","degrees","degrees","MJ/m^2","","","W/m^2"
"","","Avg","Avg","Avg","Tot","Tot","Avg","WVc","WVc","Max","Avg","Avg","Avg","Smp","Avg","Smp","Smp","Tot","Smp","Tot","Avg"
"2025-03-25 14:40:00",133,13.69,20.9,414.3,0,0,0,4.103,254.7,7.75,14.51,12.839,708.4131,78,17.15,-1.6,-0.8,0.024933,"013CAMPBELLCLIM50535VUE-500003772",0,342.9717
"2025-03-25 14:50:00",134,13.69,20.64,431.1,0,0,0,4.728,262.5,7.63,14.32,13.025,708.3047,78.9,16.99,-0.5,0.8,0.025932,"013CAMPBELLCLIM50535VUE-500003772",0,340.4408
"2025-03-25 15:00:00",135,13.69,20.45,842,0,0,0,4.341,261.1,8.39,15.51,13.69267,708.0095,74.3,17.6,-0.9,0,0.051087,"013CAMPBELLCLIM50535VUE-500003772",0,331.9583
"2025-03-25 15:10:00",136,13.72,20.76,473,0,0,0,3.827,271.1,8.1,15.12,13.72933,708.1539,83.4,18.35,-1.1,-0.3,0.027712,"013CAMPBELLCLIM50535VUE-500003772",0,339.5063
"2025-03-25 15:20:00",137,13.72,20.96,554.3,0,0,0,4.47,263.5,8.39,14.59,13.4935,707.9697,73.9,17.99,-1.4,-0.2,0.033376,"013CAMPBELLCLIM50535VUE-500003772",0,327.6335
"2025-03-25 15:30:00",138,13.72,20.95,521.5,0,0,0,4.513,266.9,8.1,14.59,13.31567,707.9681,80,18.08,-1.2,0.3,0.031365,"013CAMPBELLCLIM50535VUE-500003772",0,333.3084
"2025-03-25 15:40:00",139,13.71,20.91,720.6,0,0,0,5.071,264.6,9.14,14.8,13.5335,707.7885,78.9,18.1,-0.4,-0.2,0.042991,"013CAMPBELLCLIM50535VUE-500003772",0,349.4632
"2025-03-25 15:50:00",140,13.69,20.89,421.8,0,0,0,3.765,275.3,8.33,14.24,13.70033,707.9077,77.3,17.62,-1.3,0.2,0.025729,"013CAMPBELLCLIM50535VUE-500003772",0,313.6563
"2025-03-25 16:00:00",141,13.69,20.74,404.2,0,0,0,4.026,283.6,7.34,14.22,13.7405,707.834,88.6,17.77,-1.1,0.1,0.023729,"013CAMPBELLCLIM50535VUE-500003772",0,319.7442
"2025-03-25 16:10:00",142,13.69,20.52,285.7,0,0,0,3.852,269.9,7.53,13.54,13.45817,707.8365,88.3,16.72,-0.9,-0.1,0.017183,"013CAMPBELLCLIM50535VUE-500003772",0,321.2659
"2025-03-25 16:20:00",143,13.71,20.01,253.3,0,0,0,3.96,271.2,8.01,13.21,13.45033,707.8323,88.8,15.9,-1.6,0,0.015589,"013CAMPBELLCLIM50535VUE-500003772",0,342.2404
"2025-03-25 16:30:00",144,13.72,19.5,373.6,0,0,0,5.098,273.6,8.38,12.98,13.57183,707.6425,88.6,15.76,-1.1,-0.7,0.022137,"013CAMPBELLCLIM50535VUE-500003772",0,345.5456
"2025-03-25 16:40:00",145,13.72,19.14,509.7,0,0,0,4.301,285.9,10.23,13.38,13.81733,707.3672,93.6,16.08,-0.2,-1.7,0.030813,"013CAMPBELLCLIM50535VUE-500003772",0,326.4195
"2025-03-25 16:50:00",146,13.72,19.06,376.1,0,0,0,3.748,283.1,8.15,13.2,13.84267,707.478,92.5,16.55,-2.4,-2.2,0.022124,"013CAMPBELLCLIM50535VUE-500003772",0,299.7636
"2025-03-25 17:00:00",147,13.74,18.93,100.6,0,0,0,3.876,282.9,7.93,12.39,13.38083,708.012,92.4,15.38,-0.8,0,0.006037,"013CAMPBELLCLIM50535VUE-500003772",0,319.447
"2025-03-25 17:10:00",148,13.75,18.38,153.8,0,0,0,3.445,285,6.57,12.12,13.05467,707.9467,92.3,14.3,-2,-0.2,0.009203,"013CAMPBELLCLIM50535VUE-500003772",0,288.86
"2025-03-25 17:20:00",149,13.75,17.68,68.47,0,0,0,3.581,281.3,5.79,11.83,12.7445,708.242,92.4,13.47,-0.2,0.2,0.004074,"013CAMPBELLCLIM50535VUE-500003772",0,287.6892
"2025-03-25 17:30:00",150,13.78,16.9,31.92,0,0,0,2.955,282,5.05,11.51,12.42133,708.3218,92.1,12.57,-1.3,-0.1,0.00189,"013CAMPBELLCLIM50535VUE-500003772",0,289.7003
"2025-03-25 17:40:00",151,13.72,16.13,16.86,0,0,0,3.272,278.2,5.29,11.32,12.2765,708.5353,92.9,11.94,-1.6,0.4,0.001008,"013CAMPBELLCLIM50535VUE-500003772",0,297.6244
"2025-03-25 17:50:00",152,13.73,15.45,18.75,0,0,0,3.192,279.8,6.06,11.11,12.2715,708.6185,92.8,11.52,-1.9,-0.2,0.001128,"013CAMPBELLCLIM50535VUE-500003772",0,290.8998
"2025-03-25 18:00:00",153,13.77,14.9,20.52,0,0,0,3.977,282.2,6.25,10.87,12.2835,708.7018,94.7,11.23,-0.5,0.3,0.001231,"013CAMPBELLCLIM50535VUE-500003772",0,298.2868
"2025-03-25 18:10:00",154,13.77,14.5,26.33,0,0,0,3.804,286.4,5.89,10.81,12.2465,708.7417,94.7,11.07,-1.4,-0.2,0.001577,"013CAMPBELLCLIM50535VUE-500003772",0,319.7878
"2025-03-25 18:20:00",155,13.48,14.17,13.69,0,0,0,4.309,290.8,7.39,10.7,12.20667,708.7415,94.8,10.94,-1.3,0,0.000817,"013CAMPBELLCLIM50535VUE-500003772",0,324.1536
"2025-03-25 18:30:00",156,13.24,13.85,9.16,0,0,0,4.996,300.5,7.53,10.68,12.103,708.685,93.6,10.78,-0.5,0.2,0.000546,"013CAMPBELLCLIM50535VUE-500003772",0,299.6975
"2025-03-25 18:40:00",157,13.12,13.52,4.258,0,1,0.517,4.278,303.2,7.48,10.45,11.95967,708.685,94,10.57,-1.2,0.9,0.000251,"013CAMPBELLCLIM50535VUE-500003772",0,269.1278
"2025-03-25 18:50:00",158,13.04,13.12,0.53,0,0,0,4.982,296.2,8.16,10.42,11.7265,708.7035,93.2,10.31,-2,0.1,3e-05,"013CAMPBELLCLIM50535VUE-500003772",0,261.3264
"2025-03-25 19:00:00",159,13.01,12.74,0,0,0,0,4.948,294.9,8.63,10.22,11.6735,708.887,95.8,10.15,-2.2,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,260.7497
"2025-03-25 19:10:00",160,12.98,12.46,0,0,0,0,5.228,294,10.68,9.82,11.75983,709,97.9,9.93,1.1,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,284.7044
"2025-03-25 19:20:00",161,12.98,12.21,0,0,0,0,5.129,302.5,8.58,9.61,11.55117,709.0535,95.9,9.67,-2.6,0.8,0,"013CAMPBELLCLIM50535VUE-500003772",0,280.5147
"2025-03-25 19:30:00",162,12.97,11.91,0,0,0,0,5.314,308.4,8.4,9.4,11.25617,709.1685,95.6,9.42,-1.6,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,279.0019
"2025-03-25 19:40:00",163,12.96,11.58,0,0,1,0.4,6.273,323.4,9.65,9.36,10.93783,709.21,91.4,9.18,-2,0.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,262.9177
"2025-03-25 19:50:00",164,12.94,11.29,0,0,1,0.4,5.271,315.3,7.43,9.49,10.80333,709.2033,91.2,9.15,-1.7,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,258.0622
"2025-03-25 20:00:00",165,12.94,11.15,0,0,0,0,4.939,303.5,7.63,9.43,10.785,709.3103,91.5,9.15,-2.7,1.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,258.4411
"2025-03-25 20:10:00",166,12.93,10.99,0,0,0,0,5.613,300.1,7.56,9.48,10.69967,709.38,89.7,9.12,-1.8,-0.5,0,"013CAMPBELLCLIM50535VUE-500003772",0,258.3841
"2025-03-25 20:20:00",167,12.93,10.84,0,0,0,0,5.134,302.6,7.55,9.52,10.70033,709.39,93.1,9.17,-0.6,0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,258.2101
"2025-03-25 20:30:00",168,12.93,10.72,0,0,0,0,4.897,301,8.24,9.22,10.64817,709.37,91.3,9.08,-1.6,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,257.5385
"2025-03-25 20:40:00",169,12.92,10.6,0,0,0,0,5.447,299,9.67,9.1,10.72667,709.3917,92.5,8.94,-1.7,1.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,257.6576
"2025-03-25 20:50:00",170,12.92,10.5,0,0,0,0,5.448,307.1,10.59,8.92,10.62167,709.3633,93.8,8.79,0,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,257.5345
"2025-03-25 21:00:00",171,12.91,10.39,0,0,0,0,5.962,313.3,10.45,9.15,10.62333,709.3715,91,8.76,0.5,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,258.0073
"2025-03-25 21:10:00",172,12.9,10.37,0,0,0,0,6.201,311.1,10.36,9.33,10.62833,709.3702,91.4,8.87,-1.5,-0.9,0,"013CAMPBELLCLIM50535VUE-500003772",0,259.6652
"2025-03-25 21:20:00",173,12.9,10.36,0,0,0,0,6.184,315.9,10.34,9.44,10.6365,709.3132,88.1,8.98,-4.7,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,260.6321
"2025-03-25 21:30:00",174,12.9,10.37,0,0,0,0,7.214,328.2,11.5,9.14,10.37767,709.4085,90.5,9.05,-0.3,-0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,262.1333
"2025-03-25 21:40:00",175,12.9,10.33,0,0,0,0,7.91,327.7,11,9.05,10.25217,709.2665,88.5,8.85,-1.3,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,268.6186
"2025-03-25 21:50:00",176,12.9,10.28,0,0,0,0,6.852,324.7,10.2,9.09,10.38483,709.3251,90.8,8.83,-1.1,-1.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,263.0127
"2025-03-25 22:00:00",177,12.89,10.24,0,0,0,0,5.533,304.4,10.16,9.51,10.61383,709.4838,88.8,8.92,-0.5,1.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,265.6882
"2025-03-25 22:10:00",178,12.88,10.32,0,0,0,0,5.046,294.4,8.21,9.61,10.83517,709.8505,92.5,9.18,-1.5,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",0,272.4889
"2025-03-25 22:20:00",179,12.89,10.41,0,0,0,0,4.82,287.9,8.22,9.7,10.82883,710.1337,92.1,9.31,-0.7,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,338.1713
"2025-03-25 22:30:00",180,12.88,10.57,0,0,0,0,4.045,282.4,6.75,9.38,11.13017,710.3317,94.3,9.42,-0.5,-1,0,"013CAMPBELLCLIM50535VUE-500003772",0,346.5466
"2025-03-25 22:40:00",181,12.88,10.74,0,0.221,0,0,3.916,282,6.08,9.32,11.3605,710.2483,98.7,9.35,-1.5,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.1927
"2025-03-25 22:50:00",182,12.88,10.86,0,0.017,0,0,2.948,298.8,4.41,9.26,11.51167,710.21,99,9.32,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.6812
"2025-03-25 23:00:00",183,12.88,10.96,0,0,0,0,2.788,306,3.94,9.21,11.56333,710.1981,99.6,9.29,-1.1,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.3579
"2025-03-25 23:10:00",184,12.85,11.08,0,0.102,0,0,2.414,317.2,3.46,9.19,11.54683,710.13,99.8,9.25,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.2569
"2025-03-25 23:20:00",185,12.87,11.13,0,0.034,0,0,2.365,326.5,4.02,9.36,11.58483,710.0298,98.3,9.24,-1.2,-0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,357.2683
"2025-03-25 23:30:00",186,12.87,11.1,0,0.017,0,0,2.946,332.8,5.21,9.25,11.49,709.9749,99.3,9.17,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,356.0002
"2025-03-25 23:40:00",187,12.87,11.04,0,0,0,0,2.872,293.1,4.65,9.1,11.4115,709.8312,97.9,9.07,-1.3,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.678
"2025-03-25 23:50:00",188,12.86,10.97,0,0,0,0,3.271,301.8,4.83,9.15,11.44017,709.5349,99.3,9.03,-0.7,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.8392
"2025-03-26 00:00:00",189,12.86,10.92,0,0.017,0,0,2.831,297.4,4.18,9.14,11.4165,709.5918,97.8,9,-2.2,-0.4,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.3783
"2025-03-26 00:10:00",190,12.85,10.92,0,0,0,0,3.312,289.1,5.85,9.15,11.3783,709.4828,98.2,8.97,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.3044
"2025-03-26 00:20:00",191,12.85,10.88,0,0,0,0,3.797,286.4,6.04,9.05,11.38167,709.3465,99.3,8.96,-1.3,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.6301
"2025-03-26 00:30:00",192,12.85,10.86,0,0,1,0.45,4.055,294.8,6.64,9.01,11.415,709.2833,99,8.96,-1.3,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.7614
"2025-03-26 00:40:00",193,12.85,10.84,0,0,0,0,4.076,295.7,7.69,8.98,11.40983,709.2565,99.4,8.94,-2.2,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.5704
"2025-03-26 00:50:00",194,12.85,10.8,0,0,0,0,4.115,300.9,6.56,8.93,11.39017,709.0497,98.9,8.88,-1.4,1,0,"013CAMPBELLCLIM50535VUE-500003772",0,355.4171
"2025-03-26 01:00:00",195,12.85,10.77,0,0.442,0,0,4.29,304.4,6.56,8.85,11.308,708.9247,100,8.86,-2.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",0,354.7776
"2025-03-26 01:10:00",196,12.84,10.78,0,0.816,0,0,4.565,307.4,7.24,8.51,11.10967,708.6928,100,8.73,-1,2.7,0,"013CAMPBELLCLIM50535VUE-500003772",0,353.8445
"2025-03-26 01:20:00",197,12.84,10.71,0,0.51,0,0,4.852,304.7,6.9,8.3,10.94317,708.4998,100,8.54,-1.4,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",0,352.8889
"2025-03-26 01:30:00",198,12.84,10.59,0,0.68,0,0,4.904,299.1,9.45,7.969,10.69083,708.3867,100,8.31,-0.3,-0.6,0,"013CAMPBELLCLIM50535VUE-500003772",0,351.4021
"2025-03-26 01:40:00",199,12.84,10.43,0,0.646,0,0,5.14,319.9,7.43,7.63,10.44333,708.3733,100,8.02,-2.1,-0.6,0,"013CAMPBELLCLIM50535VUE-500003772",241,349.7205
"2025-03-26 01:50:00",200,12.84,10.24,0,0.493,0,0,4.94,301.5,6.98,7.582,10.41,708.3199,100,7.858,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",560,349.5278
"2025-03-26 02:00:00",201,12.84,10.09,0,0.578,0,0,4.63,279.4,4.63,7.5,10.36817,708.33,100,7.763,-1.1,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.1631
"2025-03-26 02:10:00",202,12.82,10.01,0,0.51,0,0,4.63,279.4,4.63,7.423,10.3,708.3,100,7.692,-0.9,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.7668
"2025-03-26 02:20:00",203,12.83,9.9,0,0.493,0,0,4.63,279.4,4.63,7.392,10.29333,708.2065,100,7.608,-1,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.4763
"2025-03-26 02:30:00",204,12.83,9.81,0,0.306,0,0,4.63,279.4,4.63,7.403,10.3,708.2202,100,7.579,-1.5,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.8576
"2025-03-26 02:40:00",205,12.82,9.76,0,0.068,0,0,4.63,279.4,4.63,7.393,10.3,708.3034,100,7.6,-1.3,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.8608
"2025-03-26 02:50:00",206,12.82,9.73,0,0.017,0,0,4.63,279.4,4.63,7.308,10.2115,708.3618,100,7.632,-1.2,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.5189
"2025-03-26 03:00:00",207,12.82,9.72,0,0,0,0,4.63,279.4,4.63,7.3,10.2,708.3232,100,7.725,-1.1,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,350.3831
"2025-03-26 03:10:00",208,12.81,9.77,0,0.051,0,0,4.63,279.4,4.63,7.305,10.21,708.2967,100,7.832,-1.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.86
"2025-03-26 03:20:00",209,12.81,9.8,0,0.017,0,0,4.63,279.4,4.63,7.385,10.29517,708.2967,100,7.875,-1.3,-0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.0365
"2025-03-26 03:30:00",210,12.81,9.8,0,0.017,0,0,4.63,279.4,4.63,7.571,10.33217,708.3069,92.5,7.908,-1.2,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.3931
"2025-03-26 03:40:00",211,12.8,9.79,0,0.119,0,0,4.63,279.4,4.63,8.75,10.57833,708.3983,91.4,7.97,-1.1,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,349.1675
"2025-03-26 03:50:00",212,12.8,9.77,0,0.051,0,0,4.63,279.4,4.63,9.18,10.48133,708.4918,95.8,8.03,-1.4,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.7172
"2025-03-26 04:00:00",213,12.8,9.76,0,0.629,0,0,4.63,279.4,4.63,7.837,10.3915,708.5,100,7.958,-1.2,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.4124
"2025-03-26 04:10:00",214,12.79,9.8,0,0.408,0,0,4.63,279.4,4.63,7.837,10.45683,708.4916,100,7.83,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.702
"2025-03-26 04:20:00",215,12.79,9.79,0,0.544,0,0,4.63,279.4,4.63,7.545,10.3965,708.4365,100,7.748,-1.3,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.7526
"2025-03-26 04:30:00",216,12.79,9.76,0,0.306,0,0,4.63,279.4,4.63,7.322,10.22817,708.4385,100,7.612,-1.2,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.2343
"2025-03-26 04:40:00",217,12.79,9.7,0,0.289,0,0,4.63,279.4,4.63,7.307,10.21833,708.5269,100,7.548,-1.4,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,348.0992
"2025-03-26 04:50:00",218,12.79,9.66,0,0.731,0,0,4.63,279.4,4.63,7.245,10.2,708.6,100,7.505,-1.1,-0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.7396
"2025-03-26 05:00:00",219,12.79,9.63,0,0.986,0,0,4.63,279.4,4.63,7.2,10.1615,708.6,100,7.42,-1.2,0.3,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.392
"2025-03-26 05:10:00",220,12.77,9.63,0,1.105,0,0,4.63,279.4,4.63,7.232,10.19517,708.6,100,7.362,-1.3,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.6667
"2025-03-26 05:20:00",221,12.78,9.58,0,1.207,0,0,1.789,346.9,4.63,7.205,10.2,708.5983,100,7.345,-1.6,0,0,"013CAMPBELLCLIM50535VUE-500003772",530,347.7224
"2025-03-26 05:30:00",222,12.78,9.52,0,1.02,0,0,2,336.9,2.25,7.27,10.2,708.6519,100,7.337,-0.9,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.8001
"2025-03-26 05:40:00",223,12.78,9.46,0,0.765,0,0,2,336.9,2.25,7.293,10.2,708.7,100,7.333,-1.2,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.9538
"2025-03-26 05:50:00",224,12.78,9.43,0,0.833,0,0,2,336.9,2.25,7.299,10.2,708.8087,100,7.332,-1.3,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.9845
"2025-03-26 06:00:00",225,12.78,9.4,0,0.527,0,0,2,336.9,2.25,7.195,10.14817,708.9,100,7.313,-1.1,0.1,0,"013CAMPBELLCLIM50535VUE-500003772",600,347.4775
"2025-03-26 06:10:00",226,12.76,9.41,0,0.612,0,0,2,336.9,2.25,7.01,10.00983,708.9602,100,7.208,-1.4,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,346.6593
"2025-03-26 06:20:00",227,12.77,9.39,0,0.561,0,0,2,336.9,2.25,6.925,9.958166,709.0502,100,7.131,-1.3,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,346.2785
"2025-03-26 06:30:00",228,12.77,9.32,0,0.595,0,0,2,336.9,2.25,6.818,9.895,709.1119,100,7.025,-1.1,0,0,"013CAMPBELLCLIM50535VUE-500003772",600,345.7484
"2025-03-26 06:40:00",229,12.76,9.26,0,0.612,0,0,2,336.9,2.25,6.812,9.9,709.2134,100,6.957,-1.1,0.2,0,"013CAMPBELLCLIM50535VUE-500003772",600,345.7471
"2025-03-26 06:50:00",230,12.77,9.19,0.535,0.612,0,0,2,336.9,2.25,6.748,9.844833,709.3519,100,6.915,-1.3,0,3.3e-05,"013CAMPBELLCLIM50535VUE-500003772",600,345.4721
"2025-03-26 07:00:00",231,12.77,9.11,2.807,0.476,0,0,2,336.9,2.25,6.697,9.8,709.4169,100,6.85,-1.3,0.3,0.000172,"013CAMPBELLCLIM50535VUE-500003772",600,345.2365
"2025-03-26 07:10:00",232,12.78,9.11,6.79,0.391,0,0,2,336.9,2.25,6.712,9.806666,709.5,100,6.837,-1.5,0.3,0.000411,"013CAMPBELLCLIM50535VUE-500003772",600,345.4402
"2025-03-26 07:20:00",233,12.84,9.09,11.24,0.374,0,0,2,336.9,2.25,6.712,9.806833,709.495,100,6.855,-1.6,0,0.000679,"013CAMPBELLCLIM50535VUE-500003772",600,345.5843
"2025-03-26 07:30:00",234,12.91,9.06,16.31,0.323,0,0,2,336.9,2.25,6.799,9.896667,709.4767,100,6.882,-0.7,0.1,0.000983,"013CAMPBELLCLIM50535VUE-500003772",600,345.9934
"2025-03-26 07:40:00",235,13.02,9.07,22.75,0.306,0,0,2,336.9,2.25,6.807,9.898333,709.5701,100,6.947,-0.9,-0.3,0.001373,"013CAMPBELLCLIM50535VUE-500003772",600,346.2624
"2025-03-26 07:50:00",236,13.24,9.11,36.19,0.391,0,0,2,336.9,2.25,6.865,9.905,709.6152,100,6.985,-1.5,-0.4,0.002186,"013CAMPBELLCLIM50535VUE-500003772",600,346.7031
"2025-03-26 08:00:00",237,13.57,9.19,49.74,0.272,0,0,2,336.9,2.25,6.952,9.980166,709.6967,100,7.079,-1.9,0.3,0.002994,"013CAMPBELLCLIM50535VUE-500003772",600,347.4854
"2025-03-26 08:10:00",238,13.85,9.35,59.62,0.306,0,0,2,336.9,2.25,7.062,10.06683,709.7652,100,7.195,-1,-0.1,0.003585,"013CAMPBELLCLIM50535VUE-500003772",600,348.2939
"2025-03-26 08:20:00",239,13.99,9.52,69.34,0.204,0,0,2,336.9,2.25,7.222,10.1705,709.897,100,7.33,-1.3,0,0.00417,"013CAMPBELLCLIM50535VUE-500003772",600,349.4446
"2025-03-26 08:30:00",240,13.96,9.76,81.2,0.187,0,0,2,336.9,2.25,7.365,10.26333,709.96,100,7.542,-1.5,0.1,0.004883,"013CAMPBELLCLIM50535VUE-500003772",600,350.9516
"2025-03-26 08:40:00",241,13.95,10.02,87.2,0.17,0,0,2,336.9,2.25,7.489,10.37333,709.9182,100,7.722,-1.2,-0.1,0.005234,"013CAMPBELLCLIM50535VUE-500003772",600,351.6364
"2025-03-26 08:50:00",242,13.96,10.26,91.9,0.17,0,0,2,336.9,2.25,7.81,10.5865,709.9868,100,7.962,-1.2,0.1,0.00552,"013CAMPBELLCLIM50535VUE-500003772",600,353.2325
"2025-03-26 09:00:00",243,13.96,10.49,97.1,0.204,0,0,2,336.9,2.25,7.954,10.68067,710.0702,100,8.17,-1.2,0,0.005835,"013CAMPBELLCLIM50535VUE-500003772",600,353.8995
"2025-03-26 09:10:00",244,13.95,10.74,109.2,0.153,0,0,2,336.9,2.25,8.06,10.76517,710.0215,100,8.34,-0.9,0.8,0.006563,"013CAMPBELLCLIM50535VUE-500003772",600,354.342
"2025-03-26 09:20:00",245,13.93,10.9,129.9,0.085,0,0,2,336.9,2.25,8.3,10.9505,710.0002,100,8.54,-1.2,0.5,0.007821,"013CAMPBELLCLIM50535VUE-500003772",600,355.9822
"2025-03-26 09:30:00",246,13.93,11.05,176.4,0.119,0,0,2,336.9,2.25,8.52,11.10517,709.9913,100,8.81,-2.4,0.4,0.010634,"013CAMPBELLCLIM50535VUE-500003772",600,357.9524
"2025-03-26 09:40:00",247,13.93,11.23,220.8,0.051,0,0,2,336.9,2.25,8.44,11.01533,709.8365,96.3,9.01,-2.8,-1.4,0.013276,"013CAMPBELLCLIM50535VUE-500003772",600,357.7681
"2025-03-26 09:50:00",248,13.93,11.37,222.6,0.017,0,0,2,336.9,2.25,9.54,11.54033,709.78,98.5,9.1,-0.1,4.1,0.013332,"013CAMPBELLCLIM50535VUE-500003772",600,358.2932
"2025-03-26 10:00:00",249,13.94,11.49,179,0.034,0,0,2,336.9,2.25,9.58,11.52317,709.7782,96.6,9.2,-3.2,-1.4,0.010703,"013CAMPBELLCLIM50535VUE-500003772",600,357.2778
"2025-03-26 10:10:00",250,13.93,11.6,168.2,0.034,0,0,2,336.9,2.25,9.46,11.39967,709.7451,95.5,9.16,0.1,0,0.010108,"013CAMPBELLCLIM50535VUE-500003772",600,356.7216
"2025-03-26 10:20:00",251,13.9,11.63,169,0.034,0,0,2,336.9,2.25,9.55,11.31183,709.69,94.6,9.13,-1.1,-0.4,0.010122,"013CAMPBELLCLIM50535VUE-500003772",600,356.7421
"2025-03-26 10:30:00",252,13.91,11.64,158.1,0.102,0,0,2,336.9,2.25,9.69,11.3515,709.7302,99.6,9.26,-0.3,0.5,0.009482999,"013CAMPBELLCLIM50535VUE-500003772",600,357.2629
"2025-03-26 10:40:00",253,13.91,11.67,164.3,0.153,0,0,2,336.9,2.25,8.76,11.1645,709.7767,100,9.25,-2,-0.9,0.009878,"013CAMPBELLCLIM50535VUE-500003772",600,357.5238
"2025-03-26 10:50:00",254,13.91,11.7,212,0.068,0,0,3.153,310.2,6.19,8.58,11.14533,709.7097,100,9.32,-1.6,-0.5,0.012768,"013CAMPBELLCLIM50535VUE-500003772",499,360.4742
"2025-03-26 11:00:00",255,13.91,11.81,251.2,0.051,0,0,4.494,310.5,7.43,8.61,11.17917,709.4247,98.9,9.58,-1.5,0.8,0.015104,"013CAMPBELLCLIM50535VUE-500003772",0,362.8064
"2025-03-26 11:10:00",256,13.91,12.02,311.5,0.187,0,0,4.856,305.3,8.2,8.96,11.408,709.3065,100,9.78,-2.6,0,0.018744,"013CAMPBELLCLIM50535VUE-500003772",0,364.0975
"2025-03-26 11:20:00",257,13.91,12.23,354.5,0.085,0,0,4.518,311.1,7.08,10.16,12.08483,709.3132,96.3,10.15,0.1,0.3,0.021315,"013CAMPBELLCLIM50535VUE-500003772",0,"NAN"
